"","data_test.Respondent.ID","data_test.Product","predict_model_log_1"
"4985",15089,"Deodorant J",0
"4986",15093,"Deodorant J",0
"4987",15122,"Deodorant J",0
"4988",15148,"Deodorant J",0
"4989",15250,"Deodorant J",0
"4990",15264,"Deodorant J",0
"4991",15273,"Deodorant J",0
"4992",15302,"Deodorant J",0
"4993",15332,"Deodorant J",1
"4994",15335,"Deodorant J",1
"4995",15356,"Deodorant J",1
"4996",15374,"Deodorant J",0
"4997",15396,"Deodorant J",0
"4998",15415,"Deodorant J",1
"4999",15469,"Deodorant J",0
"5000",15471,"Deodorant J",1
"5001",15475,"Deodorant J",0
"5002",15480,"Deodorant J",0
"5003",15540,"Deodorant J",1
"5004",15556,"Deodorant J",1
"5005",15562,"Deodorant J",0
"5006",15601,"Deodorant J",0
"5007",15746,"Deodorant J",0
"5008",15764,"Deodorant J",0
"5009",15773,"Deodorant J",0
"5010",15780,"Deodorant J",0
"5011",15789,"Deodorant J",0
"5012",15790,"Deodorant J",0
"5013",15791,"Deodorant J",0
"5014",15793,"Deodorant J",1
"5015",15801,"Deodorant J",1
"5016",15802,"Deodorant J",1
"5017",15803,"Deodorant J",1
"5018",15806,"Deodorant J",1
"5019",15807,"Deodorant J",0
"5020",15818,"Deodorant J",0
"5021",15820,"Deodorant J",0
"5022",15821,"Deodorant J",0
"5023",15822,"Deodorant J",0
"5024",15824,"Deodorant J",0
"5025",15827,"Deodorant J",0
"5026",15853,"Deodorant J",0
"5027",15857,"Deodorant J",1
"5028",15868,"Deodorant J",1
"5029",15880,"Deodorant J",0
"5030",15885,"Deodorant J",0
"5031",15889,"Deodorant J",0
"5032",15896,"Deodorant J",0
"5033",15897,"Deodorant J",0
"5034",15898,"Deodorant J",1
"5035",15899,"Deodorant J",0
"5036",15905,"Deodorant J",0
"5037",15907,"Deodorant J",0
"5038",15915,"Deodorant J",1
"5039",15917,"Deodorant J",1
"5040",15921,"Deodorant J",0
"5041",15928,"Deodorant J",0
"5042",15932,"Deodorant J",1
"5043",15933,"Deodorant J",0
"5044",15937,"Deodorant J",0
"5045",15939,"Deodorant J",1
"5046",15940,"Deodorant J",0
"5047",15943,"Deodorant J",0
"5048",15944,"Deodorant J",1
"5049",15946,"Deodorant J",0
"5050",15947,"Deodorant J",0
"5051",15948,"Deodorant J",0
"5052",15950,"Deodorant J",0
"5053",15969,"Deodorant J",0
"5054",15971,"Deodorant J",0
"5055",15976,"Deodorant J",0
"5056",15985,"Deodorant J",1
"5057",15996,"Deodorant J",0
"5058",16027,"Deodorant J",0
"5059",16035,"Deodorant J",0
"5060",16040,"Deodorant J",0
"5061",16041,"Deodorant J",0
"5062",16054,"Deodorant J",0
"5063",16056,"Deodorant J",0
"5064",16059,"Deodorant J",1
"5065",16060,"Deodorant J",1
"5066",16064,"Deodorant J",1
"5067",16070,"Deodorant J",0
"5068",16072,"Deodorant J",0
"5069",16073,"Deodorant J",0
"5070",16078,"Deodorant J",0
"5071",16079,"Deodorant J",0
"5072",16080,"Deodorant J",0
"5073",16083,"Deodorant J",0
"5074",16084,"Deodorant J",1
"5075",16087,"Deodorant J",1
"5076",16090,"Deodorant J",0
"5077",16091,"Deodorant J",0
"5078",16094,"Deodorant J",1
"5079",16095,"Deodorant J",0
"5080",16097,"Deodorant J",1
"5081",16098,"Deodorant J",1
"5082",16108,"Deodorant J",0
"5083",16114,"Deodorant J",0
"5084",16115,"Deodorant J",0
"5085",16128,"Deodorant J",0
"5086",16130,"Deodorant J",0
"5087",16135,"Deodorant J",1
"5088",16136,"Deodorant J",0
"5089",16138,"Deodorant J",0
"5090",16143,"Deodorant J",1
"5091",16146,"Deodorant J",0
"5092",16147,"Deodorant J",1
"5093",16151,"Deodorant J",1
"5094",16153,"Deodorant J",0
"5095",16177,"Deodorant J",0
"5096",16178,"Deodorant J",0
"5097",16179,"Deodorant J",0
"5098",16180,"Deodorant J",0
"5099",16181,"Deodorant J",0
"5100",16182,"Deodorant J",1
"5101",16185,"Deodorant J",0
"5102",16191,"Deodorant J",1
"5103",16192,"Deodorant J",1
"5104",16195,"Deodorant J",0
"5105",16201,"Deodorant J",0
